ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB
78357,Irv,Torgoff,1917-03-06T00:00:00,Long Island-Brooklyn,USA,73.0,192.0,2,,Forward,Undrafted,Undrafted,6.8,0.7,
78358,Gene,Tormohlen,1937-05-12T00:00:00,Tennessee,USA,80.0,230.0,5,34,Center,2,11,4.4,0.9,4.1
2351,Oscar,Torres,1976-12-18T00:00:00,Trotamundos,Venezuela,78.0,210.0,1,18,Guard-Forward,Undrafted,Undrafted,5.4,0.5,1.6
78359,Bill,Tosheff,1926-06-02T00:00:00,Indiana,USA,73.0,175.0,2,9,Guard,4,32,9.2,3.3,3.0
78360,Bob,Tough,1920-08-28T00:00:00,St. John's,USA,72.0,185.0,1,,Guard,Undrafted,Undrafted,7.2,1.7,
1626253,Axel,Toupane,1992-07-23T00:00:00,,France,79.0,210.0,2,66,Guard-Forward,Undrafted,Undrafted,0.0,0.0,1.0
78361,Monte,Towe,1953-09-27T00:00:00,North Carolina State,USA,67.0,150.0,0,13,Guard,4,57,2.5,1.7,0.7
700,Keith,Tower,1970-05-15T00:00:00,Notre Dame,USA,83.0,250.0,3,,Center,Undrafted,Undrafted,1.8,0.1,1.3
78363,William,Towery,1920-06-20T00:00:00,Western Kentucky,USA,76.0,210.0,1,,Center,Undrafted,Undrafted,9.4,2.4,
78364,Linton,Townes,1959-11-30T00:00:00,James Madison,USA,79.0,190.0,2,2,Forward,2,33,4.3,0.5,1.1
1626157,Karl-Anthony,Towns,1995-11-15T00:00:00,Kentucky,USA,83.0,248.0,5,32,Center-Forward,1,1,23.6,4.0,10.2
78365,Raymond,Townsend,1955-12-20T00:00:00,UCLA,USA,75.0,175.0,2,11,Guard,1,22,4.8,1.4,1.0
78366,George,Trapp,1948-07-11T00:00:00,Long Beach State,USA,80.0,205.0,5,31,Forward,1,5,8.8,1.0,3.9
78367,John,Trapp,1945-10-02T00:00:00,UNLV,USA,79.0,210.0,4,31,Forward,2,15,7.4,1.0,4.5
1714,Robert,Traylor,1977-02-01T00:00:00,Michigan,USA,80.0,284.0,7,32,Forward-Center,1,6,4.8,0.7,3.7
718,Gary,Trent,1974-09-22T00:00:00,Ohio,USA,80.0,250.0,9,20,Forward,1,11,8.6,1.0,4.5
1629018,Gary,Trent Jr.,1999-01-18T00:00:00,Duke,USA,77.0,209.0,2,2,Guard-Forward,2,37,15.0,1.4,2.2
2244,Jeff,Trepagnier,1979-07-11T00:00:00,Southern California,USA,76.0,200.0,3,4,Guard,2,35,2.8,0.7,1.4
78651,John,Tresvant,1939-11-06T00:00:00,Seattle,USA,79.0,215.0,8,12,Forward,5,40,9.2,1.4,6.3
1629019,Allonzo,Trier,1996-01-17T00:00:00,Arizona,USA,76.0,200.0,1,,Guard,None,None,9.7,1.7,2.6
78368,Dick,Triptow,1922-11-03T00:00:00,DePaul,USA,72.0,170.0,1,,Guard,Undrafted,Undrafted,5.7,1.6,
78369,Kelly,Tripucka,1959-02-16T00:00:00,Notre Dame,USA,78.0,220.0,9,7,Forward,1,12,17.2,3.0,3.8
2456,Cezary,Trybanski,1979-09-22T00:00:00,Znicz Pruszkow,Poland,86.0,240.0,2,14,Center,Undrafted,Undrafted,0.7,0.0,0.7
2054,Jake,Tsakalidis,1979-06-10T00:00:00,AEK Athens,Greece,86.0,290.0,7,25,Center,1,25,4.8,0.3,3.9
78370,John,Tschogl,1950-04-25T00:00:00,California-Santa Barbara,USA,78.0,206.0,2,26,Forward,Undrafted,Undrafted,2.5,0.6,1.8
78371,Lou,Tsioropoulos,1930-08-31T00:00:00,Kentucky,USA,77.0,190.0,2,20,Forward,7,None,5.8,1.1,4.8
2401,Nikoloz,Tskitishvili,1983-04-14T00:00:00,Benetton Treviso,Georgia,84.0,225.0,4,15,Forward,1,5,2.9,0.7,1.8
78372,Al,Tucker,1943-02-24T00:00:00,Oklahoma Baptist,USA,80.0,190.0,3,35,Forward,1,6,9.5,0.9,5.0
201169,Alando,Tucker,1984-02-11T00:00:00,Wisconsin,USA,78.0,205.0,3,,Forward,1,29,4.1,0.3,1.0
141,Anthony,Tucker,1969-04-04T00:00:00,Wake Forest,USA,80.0,220.0,0,21,Forward,None,None,3.9,1.1,2.7
78374,Jim,Tucker,1932-12-11T00:00:00,Duquesne,USA,79.0,185.0,2,17,Forward,3,24,4.1,0.5,3.5
200782,P.J.,Tucker,1985-05-05T00:00:00,Texas,USA,77.0,245.0,9,17,Forward,2,35,4.1,1.4,4.4
1629730,Rayjon,Tucker,1997-09-24T00:00:00,Arkansas-Little Rock,USA,75.0,209.0,1,9,Guard,Undrafted,Undrafted,4.0,1.0,0.0
78375,Trent,Tucker,1959-12-20T00:00:00,Minnesota,USA,77.0,193.0,10,6,Guard,1,6,8.2,2.0,2.0
101142,Ronny,Turiaf,1983-01-13T00:00:00,Gonzaga,France,82.0,249.0,9,,Center,2,37,4.7,1.3,3.7
1726,Mirsad,Turkcan,1976-06-07T00:00:00,Efes Pilsen,Turkey,81.0,216.0,0,6,Forward,1,18,1.9,0.3,1.9
2045,Hedo,Turkoglu,1979-03-19T00:00:00,Efes Pilsen,Turkey,82.0,220.0,14,15,Forward,1,16,11.1,2.8,4.0
78377,Andre,Turner,1964-12-13T00:00:00,Memphis,USA,71.0,160.0,5,1,Guard,3,69,4.5,3.1,1.5
78385,Bill,Turner,1944-02-18T00:00:00,Akron,USA,79.0,220.0,5,34,Forward,3,27,5.4,0.6,3.5
78378,Elston,Turner,1959-06-10T00:00:00,Mississippi,USA,77.0,190.0,7,21,Guard,2,43,4.7,1.8,2.7
202323,Evan,Turner,1988-10-27T00:00:00,Ohio State,USA,78.0,220.0,10,1,Guard-Forward,1,2,9.7,3.5,4.6
78379,Henry,Turner,1966-08-18T00:00:00,California State-Fullerton,USA,79.0,200.0,1,9,Guard,Undrafted,Undrafted,3.4,0.4,1.2
78380,Jack,Turner,1930-06-29T00:00:00,Western Kentucky,USA,76.0,170.0,0,16,Guard,1,8,4.3,1.2,2.4
78382,Jack,Turner,1939-06-05T00:00:00,Louisville,USA,77.0,200.0,0,,Guard,2,18,4.8,1.0,2.0
78381,Jeff,Turner,1962-04-09T00:00:00,Vanderbilt,USA,81.0,230.0,9,31,Forward,1,17,6.0,1.0,3.3
1819,John,Turner,1967-11-30T00:00:00,Phillips,USA,80.0,245.0,0,40,Forward,1,20,2.8,0.3,1.9
1626167,Myles,Turner,1996-03-24T00:00:00,Texas,USA,83.0,250.0,5,33,Center-Forward,1,11,13.2,1.0,6.5
1943,Wayne,Turner,1976-03-22T00:00:00,Kentucky,USA,74.0,190.0,0,,Guard,Undrafted,Undrafted,1.3,1.7,1.0
78386,Mel,Turpin,1960-12-28T00:00:00,Kentucky,USA,83.0,240.0,4,50,Center,1,6,8.5,0.5,4.6
78387,Dave,Twardzik,1950-09-20T00:00:00,Old Dominion,USA,73.0,175.0,3,13,Guard,2,26,9.5,3.4,2.2
78388,Jack,Twyman,1934-05-11T00:00:00,Cincinnati,USA,78.0,210.0,10,27,Forward,2,8,19.2,2.3,6.6
189,B.J.,Tyler,1971-04-30T00:00:00,Texas,USA,73.0,185.0,0,1,Guard,1,20,3.5,3.2,1.1
202719,Jeremy,Tyler,1991-06-21T00:00:00,Tokyo Apache,USA,82.0,250.0,5,4,Forward,2,39,3.6,0.2,2.6
78390,Terry,Tyler,1956-10-30T00:00:00,Detroit,USA,79.0,215.0,10,41,Forward,2,23,10.2,1.2,5.4
78391,Charlie,Tyra,1935-08-16T00:00:00,Louisville,USA,80.0,230.0,4,14,Center,1,2,8.9,0.9,7.4
202775,Edwin,Ubiles,1986-11-26T00:00:00,Siena,Puerto Rico,78.0,204.0,0,,Forward-Guard,Undrafted,Undrafted,3.5,0.3,2.5
202327,Ekpe,Udoh,1987-05-20T00:00:00,Baylor,USA,82.0,245.0,7,33,Center-Forward,1,6,3.5,0.7,2.9
2137,Ime,Udoka,1977-08-09T00:00:00,Portland State,USA,77.0,220.0,7,,Guard-Forward,Undrafted,Undrafted,5.2,1.0,2.9
2757,Beno,Udrih,1982-07-05T00:00:00,Olimpia Milano,Slovenia,75.0,205.0,13,19,Guard,1,28,8.4,3.4,2.1
101146,Roko,Ukic,1984-12-05T00:00:00,Virtus Roma,Croatia,77.0,190.0,1,,Guard,2,41,4.0,1.9,0.9
1627755,Tyler,Ulis,1996-01-05T00:00:00,Kentucky,USA,70.0,160.0,3,,Guard,2,34,7.5,4.0,1.7
78392,Wes,Unseld,1946-03-14T00:00:00,Louisville,USA,79.0,245.0,12,41,Center,1,2,10.8,3.9,14.0
78393,Hal,Uplinger,1929-09-30T00:00:00,Long Island-Brooklyn,USA,76.0,185.0,0,,Guard,Undrafted,Undrafted,3.7,1.1,1.3
78394,Kelvin,Upshaw,1963-01-24T00:00:00,Utah,USA,74.0,180.0,2,5,Guard,Undrafted,Undrafted,5.4,2.1,1.2
1627784,Jarrod,Uthoff,1993-05-19T00:00:00,Iowa,USA,81.0,220.0,2,7,Forward,Undrafted,Undrafted,3.7,0.6,1.8
202386,Ben,Uzoh,1988-03-18T00:00:00,Tulsa,USA,75.0,205.0,2,18,Guard,Undrafted,Undrafted,4.0,2.2,2.1
201987,Robert,Vaden,1985-03-03T00:00:00,Alabama-Birmingham,USA,77.0,205.0,0,30,Guard-Forward,2,54,,,
202685,Jonas,Valanciunas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,83.0,265.0,8,17,Center,1,5,15.9,1.8,12.3
78395,Darnell,Valentine,1959-02-03T00:00:00,Kansas,USA,74.0,183.0,8,1,Guard,1,16,8.7,5.0,2.1
1627756,Denzel,Valentine,1993-11-16T00:00:00,Michigan State,USA,76.0,220.0,3,45,Guard,1,14,7.4,1.7,3.9
78396,Ron,Valentine,1957-11-27T00:00:00,Old Dominion,USA,79.0,210.0,0,42,Forward,3,51,3.5,0.3,1.3
78397,John,Vallely,1948-10-03T00:00:00,UCLA,USA,75.0,185.0,1,33,Guard,1,14,3.6,0.8,0.7
78398,Dick,Van Arsdale,1943-02-22T00:00:00,Indiana,USA,77.0,210.0,11,5,Guard,2,10,16.4,3.3,4.1
78399,Tom,Van Arsdale,1943-02-22T00:00:00,Indiana,USA,77.0,202.0,11,4,Forward,2,11,15.3,2.2,4.2
78401,Butch,Van Breda Kolff,1922-10-28T00:00:00,New York University,USA,75.0,185.0,3,17,Guard-Forward,Undrafted,Undrafted,4.7,1.5,
78400,Jan,Van Breda Kolff,1951-12-16T00:00:00,Vanderbilt,USA,79.0,195.0,6,22,Forward,2,20,6.0,1.9,4.1
89,Nick,Van Exel,1971-11-27T00:00:00,Cincinnati,USA,73.0,190.0,12,31,Guard,2,37,14.4,6.6,2.9
1496,Keith,Van Horn,1975-10-23T00:00:00,Utah,USA,82.0,245.0,9,2,Forward,1,2,16.0,1.6,6.8
78406,Norm,Van Lier,1947-04-01T00:00:00,St. Francis (PA),USA,73.0,173.0,9,4,Guard,3,34,11.8,7.0,4.8
1627832,Fred,VanVleet,1994-02-25T00:00:00,Wichita State,USA,73.0,197.0,4,23,Guard,Undrafted,Undrafted,20.1,6.5,4.4
78402,Gene,Vance,1923-02-25T00:00:00,Illinois,USA,75.0,195.0,4,11,Guard,None,None,8.3,2.3,2.9
78403,Log,Vander Velden,1971-04-03T00:00:00,Wisconsin-Green Bay,USA,80.0,215.0,0,25,Forward,Undrafted,Undrafted,0.6,0.1,0.4
1629020,Jarred,Vanderbilt,1999-04-03T00:00:00,Kentucky,USA,81.0,214.0,2,8,Forward,2,41,5.6,1.4,5.6
78405,Ernie,Vandeweghe,1928-09-12T00:00:00,Colgate,USA,75.0,195.0,5,18,Forward,3,None,9.5,2.4,4.7
78404,Kiki,Vandeweghe,1958-08-01T00:00:00,UCLA,USA,80.0,220.0,12,55,Forward,1,11,19.7,2.1,3.4
78407,Nick,Vanos,1963-04-13T00:00:00,Santa Clara,USA,85.0,255.0,1,30,Center,2,32,3.3,0.9,3.5
2128,David,Vanterpool,1973-03-21T00:00:00,St. Bonaventure,USA,77.0,200.0,0,22,Guard,Undrafted,Undrafted,5.5,3.0,1.7
2237,Ratko,Varda,1979-05-06T00:00:00,Partizan,Bosnia and Herzegovina,85.0,265.0,1,50,Center,Undrafted,Undrafted,5.0,0.0,1.0
2760,Anderson,Varejao,1982-09-28T00:00:00, ,Brazil,83.0,273.0,12,,Center,2,30,7.3,1.2,7.2
202363,Jarvis,Varnado,1988-03-01T00:00:00,Mississippi State,USA,81.0,230.0,1,40,Forward-Center,2,41,2.9,0.4,1.9
202349,Greivis,Vasquez,1987-01-16T00:00:00,Maryland,Venezuela,78.0,217.0,6,,Guard,1,28,9.0,4.8,2.5
78409,Charles,Vaughn,1940-02-19T00:00:00,Southern Illinois,USA,75.0,190.0,4,10,Guard,4,26,9.0,2.3,2.2
710,David,Vaughn,1973-03-23T00:00:00,Memphis,USA,81.0,240.0,3,,Forward,1,25,2.9,0.3,3.1
1521,Jacque,Vaughn,1975-02-11T00:00:00,Kansas,USA,73.0,190.0,12,11,Guard,1,27,4.5,2.5,1.3
1626173,Rashad,Vaughn,1996-08-16T00:00:00,UNLV,USA,78.0,202.0,2,,Guard,1,17,3.0,0.5,1.1
78411,Virgil,Vaughn,1918-05-15T00:00:00,Western Kentucky,USA,76.0,205.0,0,17,Forward,Undrafted,Undrafted,2.6,0.6,
919,Loy,Vaught,1968-02-27T00:00:00,Michigan,USA,81.0,240.0,10,35,Forward-Center,1,13,10.1,0.9,7.1
78413,Bob,Verga,1945-09-07T00:00:00,Duke,USA,73.0,190.0,0,17,Guard,3,25,5.0,0.8,0.9
78414,Peter,Verhoeven,1959-02-15T00:00:00,Fresno State,USA,81.0,215.0,5,50,Forward,4,85,3.5,0.5,2.3
202686,Jan,Vesely,1990-04-24T00:00:00,Partizan,Czech Republic,84.0,242.0,2,24,Forward,1,6,3.6,0.6,3.5
78415,Gundars,Vetra,1967-05-22T00:00:00,VEF Riga,Latvia,78.0,195.0,0,2,Forward,Undrafted,Undrafted,3.5,0.5,0.6
78416,Joao,Vianna,1966-11-15T00:00:00,Travajara,Brazil,81.0,215.0,0,31,Forward,Undrafted,Undrafted,2.0,2.0,0.0
101111,Charlie,Villanueva,1984-08-24T00:00:00,Connecticut,USA,83.0,232.0,11,3,Forward,1,7,10.4,0.8,4.6
1629216,Gabe,Vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,75.0,200.0,1,2,Guard,Undrafted,Undrafted,5.9,1.3,1.2
78418,Jay,Vincent,1959-06-10T00:00:00,Michigan State,USA,79.0,220.0,8,3,Forward,2,24,15.2,2.0,5.5
78417,Sam,Vincent,1963-05-18T00:00:00,Michigan State,USA,74.0,185.0,6,11,Guard,1,20,7.8,3.9,2.1
200790,Marcus,Vinicius,1984-05-31T00:00:00,Sao Carlos,Brazil,80.0,225.0,1,,Forward,2,43,1.9,0.3,0.7
1844,Fred,Vinson,1971-01-28T00:00:00,Georgia Tech,USA,76.0,190.0,1,,Guard,Undrafted,Undrafted,1.3,0.1,0.1
78419,Gary,Voce,1965-11-24T00:00:00,Notre Dame,USA,81.0,240.0,0,54,Forward,Undrafted,Undrafted,2.0,0.0,2.0
78420,Floyd,Volker,1921-06-21T00:00:00,Wyoming,USA,76.0,205.0,0,,Forward,Undrafted,Undrafted,7.4,2.1,
78421,Alexander,Volkov,1964-03-29T00:00:00,Stroitel,Ukraine,82.0,218.0,1,8,Center,6,134,6.8,2.2,2.6
78422,Whitey,Von Nieda,1922-06-19T00:00:00,Penn State,USA,,,0,,,Undrafted,Undrafted,5.3,2.4,
203943,Noah,Vonleh,1995-08-24T00:00:00,Indiana,USA,82.0,257.0,6,,Forward,1,9,0.0,0.3,0.3
2063,Jake,Voskuhl,1977-11-01T00:00:00,Connecticut,USA,83.0,255.0,9,77,Center,2,33,4.0,0.5,3.4
78423,Danny,Vranes,1958-10-29T00:00:00,Utah,USA,79.0,210.0,6,20,Forward,1,5,5.1,1.2,3.9
2582,Slavko,Vranes,1983-01-30T00:00:00,Buducnost,Montenegro,89.0,275.0,0,,Center,2,39,0.0,0.0,0.0
1037,Stojko,Vrankovic,1964-01-22T00:00:00,Aris,Croatia,86.0,260.0,4,,Center,Undrafted,Undrafted,2.8,0.3,3.0
78425,Brett,Vroman,1955-12-25T00:00:00,UNLV,USA,84.0,220.0,0,52,Center,4,87,3.1,0.8,2.3
2761,Jackson,Vroman,1981-06-06T00:00:00,Iowa State,USA,82.0,220.0,1,,Forward-Center,2,31,3.3,0.6,3.0
202696,Nikola,Vucevic,1990-10-24T00:00:00,Southern California,Montenegro,83.0,260.0,9,9,Center,1,16,24.5,3.8,11.7
2756,Sasha,Vujacic,1984-03-08T00:00:00,Udine,Slovenia,79.0,195.0,10,18,Guard,1,27,5.3,1.3,1.9
1629731,Dean,Wade,1996-11-20T00:00:00,Kansas State,USA,81.0,228.0,1,32,Forward-Center,Undrafted,Undrafted,4.1,0.8,2.3
2548,Dwyane,Wade,1982-01-17T00:00:00,Marquette,USA,76.0,220.0,16,3,Guard,1,5,22.0,5.4,4.7
78426,Mark,Wade,1965-10-15T00:00:00,UNLV,USA,71.0,160.0,1,10,Guard,Undrafted,Undrafted,0.7,3.0,1.3
101144,Von,Wafer,1985-07-21T00:00:00,Florida State,USA,77.0,209.0,7,1,Guard,2,39,5.3,0.7,1.2
78427,Clint,Wager,1920-01-20T00:00:00,St. Mary's (MN),USA,77.0,210.0,0,17,Center,Undrafted,Undrafted,2.3,1.4,
2402,Dajuan,Wagner,1983-02-04T00:00:00,Memphis,USA,75.0,200.0,3,,Guard,1,6,9.4,1.9,1.4
78428,Danny,Wagner,1922-08-01T00:00:00,Texas,USA,72.0,170.0,0,,Guard,Undrafted,Undrafted,6.3,1.6,
78429,Milt,Wagner,1963-02-20T00:00:00,Louisville,USA,77.0,185.0,1,25,Guard,2,35,4.1,1.4,0.7
1629021,Moritz,Wagner,1997-04-26T00:00:00,Michigan,Germany,83.0,245.0,2,21,Forward-Center,1,25,7.1,1.3,2.9
203079,Dion,Waiters,1991-12-10T00:00:00,Syracuse,USA,75.0,210.0,8,18,Guard,1,4,13.1,2.8,2.6
78430,Granville,Waiters,1961-01-08T00:00:00,Ohio State,USA,83.0,225.0,4,31,Center,2,39,2.4,0.5,2.2
78431,Andre,Wakefield,1955-01-11T00:00:00,Loyola-Chicago,USA,74.0,175.0,1,15,Guard,5,107,2.3,0.9,1.0
78432,Neal,Walk,1948-07-29T00:00:00,Florida,USA,82.0,220.0,7,41,Center,1,2,12.6,2.1,7.7
78433,Andy,Walker,1955-03-25T00:00:00,Niagara,USA,76.0,190.0,0,41,Guard,7,111,4.5,0.8,1.9
952,Antoine,Walker,1976-08-12T00:00:00,Kentucky,USA,81.0,245.0,12,24,Forward,1,6,17.5,3.5,7.7
78434,Brady,Walker,1921-03-15T00:00:00,Brigham Young,USA,78.0,205.0,3,,Forward,None,None,7.0,1.4,5.4
78435,Chet,Walker,1940-02-22T00:00:00,Bradley,USA,79.0,212.0,12,25,Forward,2,12,18.2,2.1,7.1
78437,Darrell,Walker,1961-03-09T00:00:00,Arkansas,USA,76.0,180.0,9,20,Guard,1,12,8.9,4.6,4.4
78436,Foots,Walker,1951-05-21T00:00:00,West Georgia,USA,73.0,172.0,9,1,Guard,3,38,6.4,4.7,2.6
201611,Henry,Walker,1987-10-09T00:00:00,Kansas State,USA,78.0,235.0,4,5,Forward,2,47,6.0,0.8,2.2
78438,Horace,Walker,1938-04-17T00:00:00,Michigan State,USA,75.0,210.0,0,15,Forward,4,30,6.7,1.1,7.2
78439,Jimmy,Walker,1944-04-08T00:00:00,Providence,USA,75.0,195.0,8,24,Guard,1,1,16.7,3.5,2.7
202689,Kemba,Walker,1990-05-08T00:00:00,Connecticut,USA,72.0,184.0,9,8,Guard,1,9,17.7,4.6,3.6
78440,Kenny,Walker,1964-08-18T00:00:00,Kentucky,USA,80.0,210.0,6,15,Forward,1,5,7.0,0.7,4.0
78441,Phil,Walker,1956-03-20T00:00:00,Millersville,USA,75.0,180.0,0,20,Guard,2,39,4.5,1.4,1.3
955,Samaki,Walker,1976-02-25T00:00:00,Louisville,USA,81.0,260.0,10,,Forward,1,9,5.3,0.6,4.7
78442,Wally,Walker,1954-07-18T00:00:00,Virginia,USA,80.0,190.0,7,42,Forward,1,5,7.0,1.5,3.1
1629022,Lonnie,Walker IV,1998-12-14T00:00:00,Miami,USA,76.0,204.0,2,1,Guard-Forward,1,18,11.5,1.6,2.8
202322,John,Wall,1990-09-06T00:00:00,Kentucky,USA,75.0,210.0,9,1,Guard,1,1,21.1,6.3,3.5
1112,Ben,Wallace,1974-09-10T00:00:00,Virginia Union,USA,81.0,240.0,16,6,Forward-Center,Undrafted,Undrafted,5.7,1.3,9.6
2222,Gerald,Wallace,1982-07-23T00:00:00,Alabama,USA,79.0,220.0,14,45,Forward,1,25,11.9,2.1,5.8
961,John,Wallace,1974-02-09T00:00:00,Syracuse,USA,81.0,225.0,7,22,Forward,1,18,7.6,0.7,2.8
78443,Michael,Wallace,1918-07-12T00:00:00,Scranton,USA,73.0,185.0,0,,Guard,Undrafted,Undrafted,9.1,1.0,
739,Rasheed,Wallace,1974-09-17T00:00:00,North Carolina,USA,83.0,230.0,15,,Forward-Center,1,4,14.4,1.8,6.7
1627820,Tyrone,Wallace,1994-06-10T00:00:00,California,USA,77.0,198.0,2,,Guard,2,60,5.2,1.2,2.2
78444,Dwight,Waller,1945-10-05T00:00:00,Tennessee State,USA,78.0,220.0,0,16-34,Forward,10,131,0.6,0.1,0.9
78445,Jamie,Waller,1964-11-20T00:00:00,Virginia Union,USA,76.0,215.0,0,15,Forward,3,48,4.7,0.3,1.4
78446,Jim,Walsh,1931-08-29T00:00:00,Stanford,USA,76.0,195.0,0,20,Forward,None,None,2.0,0.8,1.5
101190,Matt,Walsh,1982-12-02T00:00:00,Florida,USA,78.0,220.0,1,,Guard-Forward,Undrafted,Undrafted,1.0,0.0,0.0
777,Rex,Walters,1970-03-12T00:00:00,Kansas,USA,76.0,190.0,6,,Guard,1,16,4.6,1.7,1.2
78447,Paul,Walther,1927-03-23T00:00:00,Tennessee,USA,74.0,160.0,5,5,Guard,None,None,7.7,2.6,3.7
78448,Rabbit,Walthour,1905-04-11T00:00:00,Benjamin Franklin HS (NY),USA,71.0,163.0,0, ,Guard,Undrafted,Undrafted,0.5,0.5,0.3
78450,Bill,Walton,1952-11-05T00:00:00,UCLA,USA,83.0,210.0,9,32,Center,1,1,13.3,3.4,10.5
78449,Lloyd,Walton,1953-11-23T00:00:00,Marquette,USA,72.0,160.0,4,11  12,Guard,3,40,4.2,3.6,1.1
2575,Luke,Walton,1980-03-28T00:00:00,Arizona,USA,80.0,235.0,10,4,Forward,2,32,4.7,2.3,2.8
1628476,Derrick,Walton Jr.,1995-04-03T00:00:00,Michigan,USA,72.0,185.0,2,,Guard,Undrafted,Undrafted,2.0,1.0,0.8
202954,Brad,Wanamaker,1989-07-25T00:00:00,Pittsburgh,USA,75.0,210.0,2,10,Guard,Undrafted,Undrafted,4.7,2.5,1.7
78453,Bobby,Wanzer,1921-06-04T00:00:00,Seton Hall,USA,72.0,170.0,8,9,Guard,1,10,12.2,3.2,4.5
78454,Perry,Warbington,1952-09-07T00:00:00,Georgia Southern,USA,74.0,165.0,0,22,Guard,9,145,2.0,3.2,1.6
369,Charlie,Ward,1970-10-12T00:00:00,Florida State,USA,74.0,185.0,11,,Guard,1,26,6.3,4.0,2.6
78455,Gerry,Ward,1941-09-06T00:00:00,Boston College,USA,76.0,195.0,3,6,Guard,1,5,3.2,1.4,1.7
78456,Henry,Ward,1952-01-30T00:00:00,Jackson State,USA,76.0,195.0,0,15,Guard,6,99,3.1,0.2,1.2
203810,Casper,Ware,1990-01-17T00:00:00,Long Beach State,USA,,,5,,,Undrafted,Undrafted,5.3,1.1,1.0
78457,Jim,Ware,1944-05-02T00:00:00,Oklahoma City,USA,79.0,210.0,1,27,Forward,3,26,2.3,0.2,2.3
78458,Ben,Warley,1936-09-04T00:00:00,Tennessee State,USA,77.0,200.0,4,33,Forward,1,6,6.1,0.7,5.3
78459,Bob,Warlick,1941-03-20T00:00:00,Pepperdine,USA,77.0,200.0,3,23,Guard,Undrafted,Undrafted,7.5,2.0,2.9
78460,Cornell,Warner,1948-08-12T00:00:00,Jackson State,USA,81.0,220.0,6,20-30,Forward,2,24,6.4,1.1,7.5
1627866,Jameel,Warney,1994-01-31T00:00:00,"Stony Brook, N.Y.",USA,80.0,260.0,0,,Forward,Undrafted,Undrafted,5.7,0.0,3.0
78461,Johnny,Warren,1947-07-07T00:00:00,St. John's,USA,75.0,180.0,4,,Guard,1,11,6.0,1.9,2.3
203933,T.J.,Warren,1993-09-05T00:00:00,North Carolina State,USA,80.0,220.0,6,1,Forward,1,14,15.5,1.3,3.5
202378,Willie,Warren,1989-10-22T00:00:00,Oklahoma,USA,76.0,203.0,1,13,Guard,2,54,1.9,1.4,0.6
78462,Bryan,Warrick,1959-07-22T00:00:00,St. Joseph's (PA),USA,77.0,195.0,3,12,Guard,2,25,4.0,2.6,1.3
101124,Hakim,Warrick,1982-07-08T00:00:00,Syracuse,USA,81.0,219.0,7,,Forward,1,19,9.4,0.8,4.0
78463,Chris,Washburn,1965-05-13T00:00:00,North Carolina State,USA,83.0,225.0,1,50,Center,1,3,3.1,0.3,2.4
1627395,Julian,Washburn,1991-12-18T00:00:00,Texas-El Paso,USA,80.0,209.0,1,4,Forward-Guard,None,None,2.2,0.8,2.3
78469,Bobby,Washington,1947-07-11T00:00:00,Eastern Kentucky,USA,71.0,175.0,1,17,Guard,Undrafted,Undrafted,6.0,3.6,2.0
200827,Darius,Washington,1985-12-06T00:00:00,Memphis,USA,74.0,195.0,1,,Guard,Undrafted,Undrafted,2.9,0.8,1.1
78464,Duane,Washington,1964-08-31T00:00:00,Middle Tennessee State,USA,76.0,195.0,1,10,Guard,2,36,2.8,2.1,1.3
78465,Dwayne,Washington,1964-01-06T00:00:00,Syracuse,USA,74.0,190.0,2,31,Guard,1,13,8.6,3.8,1.9
1540,Eric,Washington,1974-03-24T00:00:00,Alabama,USA,76.0,190.0,2,14,Forward-Guard,2,46,6.9,1.0,2.1
78466,Jim,Washington,1943-07-01T00:00:00,Villanova,USA,79.0,210.0,10,12,Forward,1,6,10.6,1.4,8.6
78467,Kermit,Washington,1951-09-17T00:00:00,American,USA,80.0,230.0,9,3,Forward,1,5,9.2,1.4,8.3
1629023,P.J.,Washington,1998-08-23T00:00:00,Kentucky,USA,79.0,230.0,1,25,Forward,1,12,12.3,2.8,6.4
78468,Richard,Washington,1955-07-15T00:00:00,UCLA,USA,82.0,220.0,5,31,Forward,1,3,9.8,1.2,6.3
78470,Stan,Washington,1952-01-23T00:00:00,San Diego,USA,76.0,190.0,0,20,Guard,4,66,0.0,0.0,0.0
78471,Wilson,Washington,1955-08-03T00:00:00,Old Dominion,USA,81.0,227.0,1,42,Forward,2,25,7.3,0.6,4.5
1629139,Yuta,Watanabe,1994-10-13T00:00:00,George Washington,Japan,81.0,215.0,2,18,Guard-Forward,Undrafted,Undrafted,2.5,0.5,3.0
1629682,Tremont,Waters,1998-01-10T00:00:00,Louisiana State,USA,70.0,175.0,1,51,Guard,2,51,3.0,2.7,0.7
201208,Darryl,Watkins,1984-11-08T00:00:00,Syracuse,USA,83.0,258.0,2,31,Center,Undrafted,Undrafted,2.5,0.2,2.8
201228,C.J.,Watson,1984-04-17T00:00:00,Tennessee,USA,74.0,175.0,10,32,Guard,Undrafted,Undrafted,7.2,2.5,1.9
